,name,city,country,iata,icao,lat,lon,altitude,timezone,dst,tz_database_time,type,source,evcent,pagerank,degree_centrality,closeness,betweenness
3600,Bowman Field,Louisville,United States,LOU,KLOU,38.2280006409,-85.6636962891,546,-5,A,America/New_York,airport,OurAirports,,,,,
3601,Sierra Vista Municipal Libby Army Air Field,Fort Huachuca,United States,FHU,KFHU,31.58849906921387,-110.34400177001952,4719,-7,A,America/Phoenix,airport,OurAirports,,,,,
3602,Lihue Airport,Lihue,United States,LIH,PHLI,21.97599983215332,-159.33900451660156,153,-10,N,Pacific/Honolulu,airport,OurAirports,0.0057813309726062944,0.00026221983434508245,0.006425233644859813,0.28106557085282846,7.597680551966809e-07
3603,Terre Haute International Hulman Field,Terre Haute,United States,HUF,KHUF,39.45149993896485,-87.30760192871094,589,-5,A,America/New_York,airport,OurAirports,,,,,
3604,Havre City County Airport,Havre,United States,HVR,KHVR,48.54299927,-109.762001,2591,-7,A,America/Denver,airport,OurAirports,5.369002097688275e-05,8.188673783201462e-05,0.0005841121495327102,0.20938144512144818,0.0
3605,Grant County International Airport,Grant County Airport,United States,MWH,KMWH,47.20769882,-119.3199997,1189,-8,A,America/Los_Angeles,airport,OurAirports,,,,,
3606,Edward F Knapp State Airport,Montpelier,United States,MPV,KMPV,44.20349884,-72.56230164,1166,-5,A,America/New_York,airport,OurAirports,,,,,
3607,San Nicolas Island Nolf Airport,San Nicolas Island,United States,\N,KNSI,33.23979949951172,-119.45800018310548,506,-8,A,America/Los_Angeles,airport,OurAirports,,,,,
3608,Richmond International Airport,Richmond,United States,RIC,KRIC,37.50519943237305,-77.3197021484375,167,-5,A,America/New_York,airport,OurAirports,0.016057313217013296,0.0003685255432994826,0.011098130841121495,0.2924002570772359,4.528305784451385e-06
3609,Shreveport Regional Airport,Shreveport,United States,SHV,KSHV,32.44660186767578,-93.82559967041016,258,-6,A,America/Chicago,airport,OurAirports,0.004479963775632297,0.00013796461865865146,0.0029205607476635513,0.27894075763344545,0.0
3610,Merle K (Mudhole) Smith Airport,Cordova,United States,CDV,PACV,60.49179839999999,-145.4779968,54,-9,A,America/Anchorage,airport,OurAirports,0.0001013882946874201,0.00018705044762704287,0.0011682242990654205,0.22522990502076562,3.9980599350976496e-05
3611,Norfolk International Airport,Norfolk,United States,ORF,KORF,36.89459991455078,-76.20120239257812,26,-5,A,America/New_York,airport,OurAirports,0.016661234203587425,0.0003684672718157909,0.010514018691588784,0.2949977542530131,9.018343317794309e-07
3612,Southeast Texas Regional Airport,Beaumont,United States,BPT,KBPT,29.9507999420166,-94.02069854736328,15,-6,A,America/Chicago,airport,OurAirports,0.0009150301257539657,6.323309534385677e-05,0.0005841121495327102,0.26162370752589365,0.0
3613,Savannah Hilton Head International Airport,Savannah,United States,SAV,KSAV,32.12760162,-81.20210266,50,-5,A,America/New_York,airport,OurAirports,0.012730765779214214,0.000262110722696823,0.007593457943925233,0.28931780097805965,8.41056365091782e-08
3614,Hill Air Force Base,Ogden,United States,HIF,KHIF,41.12403,-111.97308600000001,4789,-7,A,America/Denver,airport,OurAirports,,,,,
3615,Nome Airport,Nome,United States,OME,PAOM,64.51219940185547,-165.44500732421875,37,-9,A,America/Anchorage,airport,OurAirports,0.00010446445926428767,0.001173900117086861,0.009053738317757009,0.22584260878850437,0.006897334084619073
3616,Scappoose Industrial Airpark,San Luis,United States,\N,KSPB,45.77099990844727,-122.86199951171876,58,-8,A,America/Los_Angeles,airport,OurAirports,,,,,
3617,St Petersburg Clearwater International Airport,St. Petersburg,United States,PIE,KPIE,27.91020012,-82.68740082,11,-5,A,America/New_York,airport,OurAirports,0.0026175237063698043,0.0006896466638456343,0.018107476635514017,0.2289252529729883,9.569777371451374e-05
3618,Menominee Marinette Twin County Airport,Macon,United States,MNM,KMNM,45.12670135498047,-87.63839721679688,625,-6,A,America/Chicago,airport,OurAirports,,,,,
3619,Lone Star Executive Airport,Conroe,United States,CXO,KCXO,30.351800918600002,-95.41449737549999,245,-6,A,America/Chicago,airport,OurAirports,,,,,
3620,Deadhorse Airport,Deadhorse,United States,SCC,PASC,70.19470215,-148.46499630000002,65,-9,A,America/Anchorage,airport,OurAirports,0.00011398834981694263,0.00041713317610246375,0.0029205607476635513,0.2257351451040832,0.0008342580982168895
3621,San Antonio International Airport,San Antonio,United States,SAT,KSAT,29.533700942993164,-98.46980285644531,809,-6,A,America/Chicago,airport,OurAirports,0.02256185389384528,0.0006646802329038972,0.02044392523364486,0.3004152089403083,0.00011782539775960671
3622,Greater Rochester International Airport,Rochester,United States,ROC,KROC,43.118900299072266,-77.67240142822266,559,-5,A,America/New_York,airport,OurAirports,0.015397918177338465,0.00034278118872825027,0.010514018691588784,0.2875391566045691,4.899644184314579e-07
3623,Patrick Air Force Base,Coco Beach,United States,COF,KCOF,28.2348995209,-80.6100997925,8,-5,A,America/New_York,airport,OurAirports,,,,,
3624,Teterboro Airport,Teterboro,United States,TEB,KTEB,40.85010147089999,-74.060798645,9,-5,A,America/New_York,airport,OurAirports,1.4636893160394194e-05,8.237013555282934e-05,0.0005841121495327102,0.2022159127771385,0.0
3625,Ellsworth Air Force Base,Rapid City,United States,RCA,KRCA,44.14500046,-103.1039963,3276,-7,A,America/Denver,airport,OurAirports,,,,,
3626,Raleigh Durham International Airport,Raleigh-durham,United States,RDU,KRDU,35.877601623535156,-78.7874984741211,435,-5,A,America/New_York,airport,OurAirports,0.028724911864723368,0.0007053546992287394,0.0227803738317757,0.31032517705131935,5.450138336489537e-05
3627,James M Cox Dayton International Airport,Dayton,United States,DAY,KDAY,39.90240097045898,-84.21939849853516,1009,-5,A,America/New_York,airport,OurAirports,0.012922376197450833,0.00031586666685687716,0.009345794392523364,0.2873898502489111,7.733289191116573e-08
3628,Kenai Municipal Airport,Kenai,United States,ENA,PAEN,60.57310104370117,-151.2449951171875,99,-9,A,America/Anchorage,airport,OurAirports,0.00010120370477756953,0.00010002765790563092,0.0005841121495327102,0.22519935708844216,0.0
3629,Mc Alester Regional Airport,Mcalester,United States,MLC,KMLC,34.88240051,-95.78350067,770,-6,A,America/Chicago,airport,OurAirports,,,,,
3630,Niagara Falls International Airport,Niagara Falls,United States,IAG,KIAG,43.1072998046875,-78.94619750976562,589,-5,A,America/New_York,airport,OurAirports,0.0009241765308509378,0.00013837169063839113,0.0029205607476635513,0.24562054139246806,5.553718477946233e-06
3631,Coulter Field,Bryan,United States,CFD,KCFD,30.715700149499998,-96.3313980103,367,-6,A,America/Chicago,airport,OurAirports,,,,,
3632,Wright Aaf (Fort Stewart)/Midcoast Regional Airport,Wright,United States,\N,KLHW,31.88909912,-81.56230164,45,-5,A,America/New_York,airport,OurAirports,,,,,
3633,Newport News Williamsburg International Airport,Newport News,United States,PHF,KPHF,37.13190079,-76.49299622,42,-5,A,America/New_York,airport,OurAirports,0.003817549009572527,0.0001363605664290618,0.0029205607476635513,0.2725756972524147,6.742576513514459e-06
3634,Esler Regional Airport,Alexandria,United States,ESF,KESF,31.3948993683,-92.29579925540001,112,-6,A,America/Chicago,airport,OurAirports,,,,,
3635,Altus Air Force Base,Altus,United States,LTS,KLTS,34.667098999000004,-99.26670074459999,1382,-6,A,America/Chicago,airport,OurAirports,,,,,
3636,Tucson International Airport,Tucson,United States,TUS,KTUS,32.116100311279304,-110.94100189208984,2643,-7,N,America/Phoenix,airport,OurAirports,0.011386910853798518,0.00032206391107407695,0.009053738317757009,0.29273534199807544,2.2702588604851873e-07
3637,Minot Air Force Base,Minot,United States,MIB,KMIB,48.41559982,-101.3580017,1667,-6,A,America/Chicago,airport,OurAirports,,,,,
3638,Beale Air Force Base,Marysville,United States,BAB,KBAB,39.136100769,-121.43699646,113,-8,A,America/Los_Angeles,airport,OurAirports,,,,,
3639,Greater Kankakee Airport,Kankakee,United States,IKK,KIKK,41.07139968869999,-87.84629821780001,630,-6,A,America/Chicago,airport,OurAirports,,,,,
3640,Seymour Johnson Air Force Base,Goldsboro,United States,GSB,KGSB,35.33940125,-77.96060181,109,-5,A,America/New_York,airport,OurAirports,,,,,
3641,Theodore Francis Green State Airport,Providence,United States,PVD,KPVD,41.73260116577149,-71.42040252685547,55,-5,A,America/New_York,airport,OurAirports,0.012514694169858053,0.00032163307850112334,0.009929906542056074,0.2839738087588651,7.968444663251215e-07
3642,Salisbury Ocean City Wicomico Regional Airport,Salisbury,United States,SBY,KSBY,38.34049987792969,-75.51029968261719,52,-5,A,America/New_York,airport,OurAirports,0.0018360656663285696,7.68968758905041e-05,0.0011682242990654205,0.2551313552263497,0.0
3643,Rancho Murieta Airport,Rancho Murieta,United States,RIU,KRIU,38.48680114746094,-121.10299682617188,141,-8,A,America/Los_Angeles,airport,OurAirports,,,,,
3644,Bob Hope Airport,Burbank,United States,BUR,KBUR,34.200698852539055,-118.35900115966795,778,-8,A,America/Los_Angeles,airport,OurAirports,0.006602893117238673,0.0002815662671358221,0.007009345794392522,0.28639842342614646,7.22143174618246e-05
3645,Detroit Metropolitan Wayne County Airport,Detroit,United States,DTW,KDTW,42.212398529052734,-83.35340118408203,645,-5,A,America/New_York,airport,OurAirports,0.05590247363677872,0.0026749332720973806,0.07856308411214953,0.343340541731407,0.00853431238960268
3646,Tampa International Airport,Tampa,United States,TPA,KTPA,27.975500106811523,-82.533203125,26,-5,A,America/New_York,airport,OurAirports,0.034114434547580536,0.0011943690093541063,0.03942757009345794,0.31225103146461386,0.00046670190115642496
3647,Pembina Municipal Airport,Pembina,United States,PMB,KPMB,48.94250106810001,-97.2407989502,795,-6,A,America/Chicago,airport,OurAirports,,,,,
3648,Polk Army Air Field,Fort Polk,United States,POE,KPOE,31.044799800000003,-93.1917038,330,-6,A,America/Chicago,airport,OurAirports,,,,,
3649,Eielson Air Force Base,Fairbanks,United States,EIL,PAEI,64.66570282,-147.102005,547,-9,A,America/Anchorage,airport,OurAirports,,,,,
3650,Range Regional Airport,Hibbing,United States,HIB,KHIB,47.38660049,-92.83899689,1354,-6,A,America/Chicago,airport,OurAirports,0.0006978150219403382,6.306328167138884e-05,0.0005841121495327102,0.250531099179643,0.0
3651,Angelina County Airport,Lufkin,United States,LFK,KLFK,31.2339992523,-94.75,296,-6,A,America/Chicago,airport,OurAirports,,,,,
3652,Midland International Airport,Midland,United States,MAF,KMAF,31.9424991607666,-102.2020034790039,2871,-6,A,America/Chicago,airport,OurAirports,0.0037132285507400766,0.0001716872116077991,0.0037967289719626164,0.27565283635977156,4.131874506978931e-06
3653,Austin Straubel International Airport,Green Bay,United States,GRB,KGRB,44.48509979248047,-88.12960052490234,695,-6,A,America/Chicago,airport,OurAirports,0.003980463725417243,0.00011589414403569327,0.002336448598130841,0.27707882516697274,0.0
3654,Ardmore Municipal Airport,Ardmore,United States,ADM,KADM,34.30301,-97.01963420000001,777,-6,A,America/Chicago,airport,OurAirports,,,,,
3655,Mc Guire Air Force Base,Wrightstown,United States,WRI,KWRI,40.01559829999999,-74.59169769,131,-5,A,America/New_York,airport,OurAirports,,,,,
3656,Cherry Point MCAS /Cunningham Field/,Cherry Point,United States,\N,KNKT,34.90090179,-76.88069916,29,-5,A,America/New_York,airport,OurAirports,,,,,
3657,Emanuel County Airport,Santa Barbara,United States,SBO,KSBO,32.609100341796875,-82.36990356445312,327,-5,A,America/New_York,airport,OurAirports,,,,,
3658,Augusta Regional At Bush Field,Bush Field,United States,AGS,KAGS,33.36989974975586,-81.9645004272461,144,-5,A,America/New_York,airport,OurAirports,0.00251032243909769,9.493830032802508e-05,0.0017523364485981306,0.26361750572566234,0.0
3659,Sloulin Field International Airport,Williston,United States,ISN,KISN,48.177898407,-103.64199829100001,1982,-6,A,America/Chicago,airport,OurAirports,0.0014049791001543505,8.446971179707008e-05,0.0011682242990654205,0.2549159222864948,0.0
3660,Bill & Hillary Clinton National Airport/Adams Field,Little Rock,United States,LIT,KLIT,34.729400634799994,-92.22429656979999,262,-6,A,America/Chicago,airport,OurAirports,0.010289302135214229,0.00032146917125696814,0.009637850467289719,0.28472860495808694,2.7243016472091967e-05
3661,Stewart International Airport,Newburgh,United States,SWF,KSWF,41.50410079956055,-74.10479736328125,491,-5,A,America/New_York,airport,OurAirports,0.0031379575003100757,0.0001297973333520476,0.0029205607476635513,0.2667943857657402,7.232214326681918e-06
3662,Baudette International Airport,Baudette,United States,BDE,KBDE,48.7284011841,-94.61219787600001,1086,-6,A,America/Chicago,airport,OurAirports,,,,,
3663,Sacramento Executive Airport,Sacramento,United States,SAC,KSAC,38.5125007629,-121.49299621600001,24,-8,A,America/Los_Angeles,airport,OurAirports,,,,,
3664,Homer Airport,Homer,United States,HOM,PAHO,59.64559936523438,-151.4770050048828,84,-9,A,America/Anchorage,airport,OurAirports,0.00010120370477756953,0.00010002765790563092,0.0005841121495327102,0.22519935708844216,0.0
3665,Waynesville-St. Robert Regional Forney field,Fort Leonardwood,United States,TBN,KTBN,37.74160004,-92.14070129,1159,-6,A,America/Chicago,airport,OurAirports,0.0004519095964581557,6.339625097024438e-05,0.0005841121495327102,0.23295613606637447,0.0
3666,Dobbins Air Reserve Base,Marietta,United States,MGE,KMGE,33.91540146,-84.51629639,1068,-5,A,America/New_York,airport,OurAirports,,,,,
3667,Fairchild Air Force Base,Spokane,United States,SKA,KSKA,47.6151008606,-117.65599823,2461,-8,A,America/Los_Angeles,airport,OurAirports,,,,,
3668,Roscommon County - Blodgett Memorial Airport,Houghton Lake,United States,HTL,KHTL,44.359798,-84.671095,1150,-5,A,America/New_York,airport,OurAirports,,,,,
3669,Tyndall Air Force Base,Panama City,United States,PAM,KPAM,30.0695991516,-85.57540130619998,17,-6,A,America/Chicago,airport,OurAirports,,,,,
3670,Dallas Fort Worth International Airport,Dallas-Fort Worth,United States,DFW,KDFW,32.896800994873054,-97.03800201416016,607,-6,A,America/Chicago,airport,OurAirports,0.06337443179694166,0.004179626869633829,0.10864485981308411,0.35623146531068095,0.025132936812371633
3671,Melbourne International Airport,Melbourne,United States,MLB,KMLB,28.10280036926269,-80.64530181884766,33,-5,A,America/New_York,airport,OurAirports,0.0019962462897556927,7.94015900591475e-05,0.0011682242990654205,0.26330397396338157,0.0
3672,McChord Air Force Base,Tacoma,United States,TCM,KTCM,47.1376991272,-122.475997925,322,-8,A,America/Los_Angeles,airport,OurAirports,,,,,
3673,Austin Bergstrom International Airport,Austin,United States,AUS,KAUS,30.194499969482425,-97.6698989868164,542,-6,A,America/Chicago,airport,OurAirports,0.027116421754876364,0.0007603700230336374,0.024240654205607476,0.30968849385677216,0.000152542226977599
3674,Rickenbacker International Airport,Columbus,United States,LCK,KLCK,39.813801,-82.927803,744,-5,A,America/New_York,airport,OurAirports,0.00013855999425130746,8.301039834980378e-05,0.0011682242990654205,0.21946928290437961,2.0336504068371002e-07
3675,Sawyer International Airport,Gwinn,United States,MQT,KSAW,46.3535995483,-87.39540100100001,1221,-5,A,America/New_York,airport,OurAirports,0.0021090872640143624,7.874138454169713e-05,0.0011682242990654205,0.2696321630095947,0.0
3676,McGhee Tyson Airport,Knoxville,United States,TYS,KTYS,35.81100082,-83.99400329999999,981,-5,A,America/New_York,airport,OurAirports,0.012484085142995285,0.0003433657731795798,0.009929906542056074,0.28959533614948707,0.00011737272112371604
3677,Hood Army Air Field,Fort Hood,United States,HLR,KHLR,31.1387004852,-97.7145004272,924,-6,A,America/Chicago,airport,OurAirports,,,,,
3678,Lambert St Louis International Airport,St. Louis,United States,STL,KSTL,38.74869918823242,-90.37000274658205,618,-6,A,America/Chicago,airport,OurAirports,0.03129635095612125,0.0013556842990427676,0.03533878504672897,0.3051074714834774,0.004172295340538814
3679,Millville Municipal Airport,Millville,United States,MIV,KMIV,39.36780166625977,-75.07219696044922,85,-5,A,America/New_York,airport,OurAirports,,,,,
3680,Sheppard Air Force Base-Wichita Falls Municipal Airport,Wichita Falls,United States,SPS,KSPS,33.98880005,-98.49189758,1019,-6,A,America/Chicago,airport,OurAirports,0.0009150301257539657,6.323309534385677e-05,0.0005841121495327102,0.26162370752589365,0.0
3681,Cincinnati Municipal Airport Lunken Field,Cincinnati,United States,LUK,KLUK,39.10329819,-84.41860199,483,-5,A,America/New_York,airport,OurAirports,0.001243483544584824,0.00011686142176041266,0.0017523364485981306,0.24962713069429213,7.390363829670073e-06
3682,Hartsfield Jackson Atlanta International Airport,Atlanta,United States,ATL,KATL,33.63669967651367,-84.4281005859375,1026,-5,A,America/New_York,airport,OurAirports,0.08128593983158722,0.004666017312186743,0.12646028037383178,0.3576510198843477,0.029395763769366454
3683,Castle Airport,Merced,United States,MER,KMER,37.38050079,-120.5680008,191,-8,A,America/Los_Angeles,airport,OurAirports,,,,,
